acc_id,tag,prob,tag_id,peakid,accidents,new_tag
855,heart problems,0.9099330306053162,27,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),medical issues (not altitude-related)
855,lack of experience,0.8586577773094177,16,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),lack of experience
855,medical issues (not altitude-related),0.8533362746238708,32,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),medical issues (not altitude-related)
855,lack of fitness,0.6502258777618408,17,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),lack of fitness
855,inadequate preparation,0.6171668767929077,15,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),inadequate preparation
855,steep rock,0.5136340856552124,23,AMAD,Gordon chest infection 1st night at BC & left (returned after Italians left BC),steep rock
856,respiratory problems,0.9830992817878723,31,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",respiratory problems
856,acute mountain sickness (AMS),0.925987184047699,0,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",high-altitude illness
856,steep rock,0.8417008519172668,23,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",steep rock
856,lack of experience,0.6386442184448242,16,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",lack of experience
856,inadequate preparation,0.5974925756454468,15,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",inadequate preparation
856,lack of fitness,0.5064929127693176,17,AMAD,"Griesbaum got altitude sickness at Lobuche, taken down to Pheriche",lack of fitness
857,lack of experience,0.99042147397995,16,AMAD,Goikoutxea snowblind,lack of experience
857,extreme cold,0.9850185513496399,5,AMAD,Goikoutxea snowblind,extreme cold
857,snowfall,0.9620517492294312,22,AMAD,Goikoutxea snowblind,weather-related issues
857,inadequate preparation,0.960319459438324,15,AMAD,Goikoutxea snowblind,inadequate preparation
857,getting lost,0.9358870387077332,7,AMAD,Goikoutxea snowblind,getting lost
857,lack of fitness,0.8744878172874451,17,AMAD,Goikoutxea snowblind,lack of fitness
857,blizzards,0.746955394744873,2,AMAD,Goikoutxea snowblind,weather-related issues
857,equipment failure,0.660398006439209,3,AMAD,Goikoutxea snowblind,equipment failure
857,hypothermia,0.6165467500686646,12,AMAD,Goikoutxea snowblind,hypothermia
858,respiratory problems,0.9905998110771179,31,AMAD,Bruno Mueller altitude sickness,respiratory problems
858,acute mountain sickness (AMS),0.8808761239051819,0,AMAD,Bruno Mueller altitude sickness,high-altitude illness
859,respiratory problems,0.9995690584182739,31,AMAD,Schuetz chest infection,respiratory problems
859,medical issues (not altitude-related),0.9368047118186951,32,AMAD,Schuetz chest infection,medical issues (not altitude-related)
860,lack of fitness,0.7236576080322266,17,AMAD,Mitchell returned to C1 31 Oct with knee pain: 1 Nov chopper to BC,lack of fitness
860,lack of experience,0.6516897678375244,16,AMAD,Mitchell returned to C1 31 Oct with knee pain: 1 Nov chopper to BC,lack of experience
860,people falling,0.5717129111289978,25,AMAD,Mitchell returned to C1 31 Oct with knee pain: 1 Nov chopper to BC,people falling
861,respiratory problems,0.9616453051567078,31,AMAD,Sloane altitude sickness prevented going above C1,respiratory problems
861,inadequate preparation,0.7073296904563904,15,AMAD,Sloane altitude sickness prevented going above C1,inadequate preparation
861,acute mountain sickness (AMS),0.6775360107421875,0,AMAD,Sloane altitude sickness prevented going above C1,high-altitude illness
861,lack of fitness,0.5513252019882202,17,AMAD,Sloane altitude sickness prevented going above C1,lack of fitness
863,respiratory problems,0.6027203798294067,31,AMAD,2 cases of incipient altitude sickness; Bjolseth and Hayward waiting,respiratory problems
863,inadequate preparation,0.6008644700050354,15,AMAD,2 cases of incipient altitude sickness; Bjolseth and Hayward waiting,inadequate preparation
865,broken bones,0.9821287393569946,29,AMAD,Clapp cracked molar (left expedition 13 or 14 April),medical issues (not altitude-related)
865,medical issues (not altitude-related),0.7322229146957397,32,AMAD,Clapp cracked molar (left expedition 13 or 14 April),medical issues (not altitude-related)
866,frostbite,0.9726673364639282,6,AMAD,Nothing except Hollinger's slight frostbite,frostbite
866,extreme cold,0.845563530921936,5,AMAD,Nothing except Hollinger's slight frostbite,extreme cold
866,hypothermia,0.5392577052116394,12,AMAD,Nothing except Hollinger's slight frostbite,hypothermia
867,respiratory problems,0.9993307590484619,31,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,respiratory problems
867,medical issues (not altitude-related),0.9488005638122559,32,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,medical issues (not altitude-related)
867,lack of fitness,0.8808352947235107,17,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,lack of fitness
867,lack of experience,0.6300323009490967,16,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,lack of experience
867,inadequate preparation,0.5450534224510193,15,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,inadequate preparation
867,steep rock,0.5021000504493713,23,AMAD,Nelson had mild pneumonia and left expedition on Oct 15 and Nepal on 19th,steep rock
868,frostbite,0.9863771200180054,6,AMAD,Meyering frostbite (will heal),frostbite
868,extreme cold,0.9488574862480164,5,AMAD,Meyering frostbite (will heal),extreme cold
868,icefall,0.5545728206634521,14,AMAD,Meyering frostbite (will heal),icefall
869,respiratory problems,0.9942717552185059,31,AMAD,Morimoto probable pulmonary edema; Bendixen rapid heartbeat; Dougherty respiratory problem; Weber chronic cough; Wallis sprained ankle,respiratory problems
869,medical issues (not altitude-related),0.913041353225708,32,AMAD,Morimoto probable pulmonary edema; Bendixen rapid heartbeat; Dougherty respiratory problem; Weber chronic cough; Wallis sprained ankle,medical issues (not altitude-related)
869,pulmonary edema (HAPE),0.6470518112182617,9,AMAD,Morimoto probable pulmonary edema; Bendixen rapid heartbeat; Dougherty respiratory problem; Weber chronic cough; Wallis sprained ankle,high-altitude illness
870,lack of experience,0.9162312150001526,16,AMAD,Nothing,lack of experience
870,inadequate preparation,0.8724616169929504,15,AMAD,Nothing,inadequate preparation
870,lack of fitness,0.7703445553779602,17,AMAD,Nothing,lack of fitness
871,respiratory problems,0.9991271495819092,31,AMAD,Rowe bad chest and lung viral infection (to Pangboche aid post twice); Yates got Rowe's bug,respiratory problems
871,lack of experience,0.6258813142776489,16,AMAD,Rowe bad chest and lung viral infection (to Pangboche aid post twice); Yates got Rowe's bug,lack of experience
871,people falling,0.5148308873176575,25,AMAD,Rowe bad chest and lung viral infection (to Pangboche aid post twice); Yates got Rowe's bug,people falling
873,frostbite,0.9952108263969421,6,AMAD,Gott's slight frostbitten fingers and toes,frostbite
873,extreme cold,0.9834502339363098,5,AMAD,Gott's slight frostbitten fingers and toes,extreme cold
873,hypothermia,0.6277272701263428,12,AMAD,Gott's slight frostbitten fingers and toes,hypothermia
874,respiratory problems,0.9988914132118225,31,AMAD,3 cases of chest infection,respiratory problems
874,medical issues (not altitude-related),0.6437550187110901,32,AMAD,3 cases of chest infection,medical issues (not altitude-related)
877,frostbite,0.9960538744926453,6,AMAD,Dides frostbite left toe and Boehler both toes (they were flown out on helicopter on 23rd and left Nepal on 25th),frostbite
877,extreme cold,0.9814766049385071,5,AMAD,Dides frostbite left toe and Boehler both toes (they were flown out on helicopter on 23rd and left Nepal on 25th),extreme cold
877,hypothermia,0.6843202710151672,12,AMAD,Dides frostbite left toe and Boehler both toes (they were flown out on helicopter on 23rd and left Nepal on 25th),hypothermia
878,respiratory problems,0.9988221526145935,31,AMAD,Gionella chest infection,respiratory problems
878,medical issues (not altitude-related),0.755962610244751,32,AMAD,Gionella chest infection,medical issues (not altitude-related)
879,lack of experience,0.9162312150001526,16,AMAD,Nothing,lack of experience
879,inadequate preparation,0.8724616169929504,15,AMAD,Nothing,inadequate preparation
879,lack of fitness,0.7703445553779602,17,AMAD,Nothing,lack of fitness
880,medical issues (not altitude-related),0.9643429517745972,32,AMAD,Nothing except McNally's back problem,medical issues (not altitude-related)
881,respiratory problems,0.9996451735496521,31,AMAD,Jackson's bronchitis,respiratory problems
881,medical issues (not altitude-related),0.9744923710823059,32,AMAD,Jackson's bronchitis,medical issues (not altitude-related)
882,stomach problems,0.9956196546554565,26,AMAD,Several falls on fixed ropes but not hurt; chronic stomach trouble,stomach problems
882,people falling,0.7504604458808899,25,AMAD,Several falls on fixed ropes but not hurt; chronic stomach trouble,people falling
883,medical issues (not altitude-related),0.745453417301178,32,AMAD,Glebov incipient cerebral edema,medical issues (not altitude-related)
884,respiratory problems,0.9989116191864014,31,AMAD,Williams chest infection only,respiratory problems
884,medical issues (not altitude-related),0.9856889247894287,32,AMAD,Williams chest infection only,medical issues (not altitude-related)
884,lack of experience,0.6096815466880798,16,AMAD,Williams chest infection only,lack of experience
885,frostbite,0.9775941967964172,6,AMAD,Lem 2 fingers frostnipped,frostbite
885,extreme cold,0.8855248093605042,5,AMAD,Lem 2 fingers frostnipped,extreme cold
885,hypothermia,0.7705691456794739,12,AMAD,Lem 2 fingers frostnipped,hypothermia
885,icefall,0.5090686082839966,14,AMAD,Lem 2 fingers frostnipped,icefall
886,medical issues (not altitude-related),0.9954047799110413,32,AMAD,Passino bad tooth infection; nothing else,medical issues (not altitude-related)
887,respiratory problems,0.9991654753684998,31,AMAD,Baldry chest infection and left 29 April,respiratory problems
887,medical issues (not altitude-related),0.8635028004646301,32,AMAD,Baldry chest infection and left 29 April,medical issues (not altitude-related)
888,lack of experience,0.9162312150001526,16,AMAD,Nothing,lack of experience
888,inadequate preparation,0.8724616169929504,15,AMAD,Nothing,inadequate preparation
888,lack of fitness,0.7703445553779602,17,AMAD,Nothing,lack of fitness
889,respiratory problems,0.9995667934417725,31,AMAD,Doug Cross did not summit due to bronchitis,respiratory problems
889,medical issues (not altitude-related),0.9817696213722229,32,AMAD,Doug Cross did not summit due to bronchitis,medical issues (not altitude-related)
889,steep rock,0.570937991142273,23,AMAD,Doug Cross did not summit due to bronchitis,steep rock
890,respiratory problems,0.9994169473648071,31,AMAD,Henkel pulmonary edema and left expedition 16 Oct; Stegar bad asthma,respiratory problems
890,pulmonary edema (HAPE),0.9226430654525757,9,AMAD,Henkel pulmonary edema and left expedition 16 Oct; Stegar bad asthma,high-altitude illness
890,medical issues (not altitude-related),0.858970046043396,32,AMAD,Henkel pulmonary edema and left expedition 16 Oct; Stegar bad asthma,medical issues (not altitude-related)
891,people falling,0.9631437063217163,25,AMAD,Rackl fatal fall,people falling
891,steep rock,0.9360055327415466,23,AMAD,Rackl fatal fall,steep rock
891,rockfall,0.9249453544616699,19,AMAD,Rackl fatal fall,rockfall
891,equipment failure,0.7593317627906799,3,AMAD,Rackl fatal fall,equipment failure
891,inadequate preparation,0.7042340636253357,15,AMAD,Rackl fatal fall,inadequate preparation
891,lack of fitness,0.64872807264328,17,AMAD,Rackl fatal fall,lack of fitness
893,stomach problems,0.9839625358581543,26,AMAD,Emerson stomach problem; Coughlin exhaustion,stomach problems
893,exhaustion,0.9003493189811707,4,AMAD,Emerson stomach problem; Coughlin exhaustion,exhaustion
893,medical issues (not altitude-related),0.7352412343025208,32,AMAD,Emerson stomach problem; Coughlin exhaustion,medical issues (not altitude-related)
894,respiratory problems,0.997194230556488,31,AMAD,Leader minor throat problem,respiratory problems
894,medical issues (not altitude-related),0.7982857823371887,32,AMAD,Leader minor throat problem,medical issues (not altitude-related)
896,respiratory problems,0.9971235394477844,31,AMAD,Sanga respiratory illness,respiratory problems
896,medical issues (not altitude-related),0.865879476070404,32,AMAD,Sanga respiratory illness,medical issues (not altitude-related)
897,frostbite,0.9983640909194946,6,AMAD,Madison Post got frostbite on two toes,frostbite
897,extreme cold,0.9882468581199646,5,AMAD,Madison Post got frostbite on two toes,extreme cold
897,hypothermia,0.8804378509521484,12,AMAD,Madison Post got frostbite on two toes,hypothermia
898,frostbite,0.9899660348892212,6,AMAD,Reisinger one frostbitten toe but not serious,frostbite
898,extreme cold,0.7665637135505676,5,AMAD,Reisinger one frostbitten toe but not serious,extreme cold
899,respiratory problems,0.9694101214408875,31,AMAD,"Hermosa Reig suffered from chest pain, face and hands start losing feeling at ABC on 16th (spent night and went down to BC and remained there)",respiratory problems
